Waktu PC,Waktu MCU (ms),Perangkat,Jenis Komunikasi,Pesan
10:16:42.455,N/A,Unknown,RX,blink: 61
10:16:43.458,N/A,Unknown,RX,blink: 62
10:16:44.460,N/A,Unknown,RX,blink: 63
10:16:45.463,N/A,Unknown,RX,blink: 64
10:16:46.465,N/A,Unknown,RX,blink: 65
10:16:47.468,N/A,Unknown,RX,blink: 66
10:16:48.470,N/A,Unknown,RX,blink: 67
10:16:49.473,N/A,Unknown,RX,blink: 68
10:16:50.475,N/A,Unknown,RX,blink: 69
10:16:51.478,N/A,Unknown,RX,blink: 70
10:16:52.480,N/A,Unknown,RX,blink: 71
10:16:53.483,N/A,Unknown,RX,blink: 72
10:16:54.485,N/A,Unknown,RX,blink: 73
10:16:55.488,N/A,Unknown,RX,blink: 74
10:16:56.490,N/A,Unknown,RX,blink: 75
10:16:57.493,N/A,Unknown,RX,blink: 76
10:16:58.495,N/A,Unknown,RX,blink: 77
10:16:59.498,N/A,Unknown,RX,blink: 78
10:17:00.500,N/A,Unknown,RX,blink: 79
10:17:01.503,N/A,Unknown,RX,blink: 80
10:17:02.505,N/A,Unknown,RX,blink: 81
10:17:03.507,N/A,Unknown,RX,blink: 82
10:17:04.510,N/A,Unknown,RX,blink: 83
10:17:05.513,N/A,Unknown,RX,blink: 84
10:17:06.515,N/A,Unknown,RX,blink: 85
10:17:07.517,N/A,Unknown,RX,blink: 86
10:17:08.520,N/A,Unknown,RX,blink: 87
10:17:09.522,N/A,Unknown,RX,blink: 88
10:17:10.525,N/A,Unknown,RX,blink: 89
10:17:11.527,N/A,Unknown,RX,blink: 90
10:17:12.530,N/A,Unknown,RX,blink: 91
10:17:13.532,N/A,Unknown,RX,blink: 92
10:17:14.535,N/A,Unknown,RX,blink: 93
10:17:15.537,N/A,Unknown,RX,blink: 94
10:17:16.540,N/A,Unknown,RX,blink: 95
10:17:17.543,N/A,Unknown,RX,blink: 96
10:17:18.545,N/A,Unknown,RX,blink: 97
10:17:19.547,N/A,Unknown,RX,blink: 98
10:17:20.550,N/A,Unknown,RX,blink: 99
10:17:21.553,N/A,Unknown,RX,blink: 100
10:17:22.556,N/A,Unknown,RX,blink: 101
10:17:23.558,N/A,Unknown,RX,blink: 102
10:17:24.561,N/A,Unknown,RX,blink: 103
10:17:25.563,N/A,Unknown,RX,blink: 104
10:17:26.566,N/A,Unknown,RX,blink: 105
10:17:27.568,N/A,Unknown,RX,blink: 106
10:17:28.571,N/A,Unknown,RX,blink: 107
10:17:29.573,N/A,Unknown,RX,blink: 108
10:17:30.576,N/A,Unknown,RX,blink: 109
10:17:31.578,N/A,Unknown,RX,blink: 110
10:17:32.581,N/A,Unknown,RX,blink: 111
10:17:33.583,N/A,Unknown,RX,blink: 112
10:17:34.586,N/A,Unknown,RX,blink: 113
10:17:35.588,N/A,Unknown,RX,blink: 114
10:17:36.591,N/A,Unknown,RX,blink: 115
10:17:37.593,N/A,Unknown,RX,blink: 116
10:17:38.596,N/A,Unknown,RX,blink: 117
10:17:39.599,N/A,Unknown,RX,blink: 118
10:17:40.601,N/A,Unknown,RX,blink: 119
10:17:41.603,N/A,Unknown,RX,blink: 120
10:17:42.606,N/A,Unknown,RX,blink: 121
10:17:43.609,N/A,Unknown,RX,blink: 122
10:17:44.611,N/A,Unknown,RX,blink: 123
10:17:45.614,N/A,Unknown,RX,blink: 124
10:17:46.616,N/A,Unknown,RX,blink: 125
10:17:47.619,N/A,Unknown,RX,blink: 126
10:17:48.621,N/A,Unknown,RX,blink: 127
10:17:49.624,N/A,Unknown,RX,blink: 128
10:17:50.626,N/A,Unknown,RX,blink: 129
10:17:51.629,N/A,Unknown,RX,blink: 130
10:17:52.631,N/A,Unknown,RX,blink: 131
10:17:53.634,N/A,Unknown,RX,blink: 132
10:17:54.636,N/A,Unknown,RX,blink: 133
10:17:55.639,N/A,Unknown,RX,blink: 134
10:17:56.641,N/A,Unknown,RX,blink: 135
10:17:57.644,N/A,Unknown,RX,blink: 136
10:17:58.646,N/A,Unknown,RX,blink: 137
10:17:59.649,N/A,Unknown,RX,blink: 138
10:18:00.651,N/A,Unknown,RX,blink: 139
10:18:01.654,N/A,Unknown,RX,blink: 140
10:18:02.657,N/A,Unknown,RX,blink: 141
10:18:03.659,N/A,Unknown,RX,blink: 142
10:18:04.662,N/A,Unknown,RX,blink: 143
10:18:05.664,N/A,Unknown,RX,blink: 144
10:18:06.667,N/A,Unknown,RX,blink: 145
10:18:07.669,N/A,Unknown,RX,blink: 146
10:18:08.672,N/A,Unknown,RX,blink: 147
10:18:09.674,N/A,Unknown,RX,blink: 148
10:18:10.677,N/A,Unknown,RX,blink: 149
10:18:11.679,N/A,Unknown,RX,blink: 150
10:18:12.682,N/A,Unknown,RX,blink: 151
10:18:13.684,N/A,Unknown,RX,blink: 152
10:18:14.687,N/A,Unknown,RX,blink: 153
10:18:15.689,N/A,Unknown,RX,blink: 154
10:18:16.692,N/A,Unknown,RX,blink: 155
10:18:17.694,N/A,Unknown,RX,blink: 156
10:18:18.697,N/A,Unknown,RX,blink: 157
10:18:19.699,N/A,Unknown,RX,blink: 158
10:18:20.702,N/A,Unknown,RX,blink: 159
10:18:21.704,N/A,Unknown,RX,blink: 160
10:18:22.707,N/A,Unknown,RX,blink: 161
10:18:23.709,N/A,Unknown,RX,blink: 162
10:18:24.712,N/A,Unknown,RX,blink: 163
10:18:25.715,N/A,Unknown,RX,blink: 164
10:18:26.717,N/A,Unknown,RX,blink: 165
10:18:27.720,N/A,Unknown,RX,blink: 166
10:18:28.722,N/A,Unknown,RX,blink: 167
10:18:29.725,N/A,Unknown,RX,blink: 168
10:18:30.727,N/A,Unknown,RX,blink: 169
10:18:31.730,N/A,Unknown,RX,blink: 170
10:18:32.732,N/A,Unknown,RX,blink: 171
10:18:33.735,N/A,Unknown,RX,blink: 172
10:18:34.737,N/A,Unknown,RX,blink: 173
10:18:35.740,N/A,Unknown,RX,blink: 174
10:18:36.742,N/A,Unknown,RX,blink: 175
10:18:37.745,N/A,Unknown,RX,blink: 176
10:18:38.747,N/A,Unknown,RX,blink: 177
10:18:39.750,N/A,Unknown,RX,blink: 178
10:18:40.752,N/A,Unknown,RX,blink: 179
10:18:41.755,N/A,Unknown,RX,blink: 180
10:18:42.757,N/A,Unknown,RX,blink: 181
10:18:43.760,N/A,Unknown,RX,blink: 182
10:18:44.762,N/A,Unknown,RX,blink: 183
10:18:45.765,N/A,Unknown,RX,blink: 184
10:18:46.767,N/A,Unknown,RX,blink: 185
10:18:47.770,N/A,Unknown,RX,blink: 186
10:18:48.773,N/A,Unknown,RX,blink: 187
10:18:49.775,N/A,Unknown,RX,blink: 188
10:18:50.777,N/A,Unknown,RX,blink: 189
10:18:51.780,N/A,Unknown,RX,blink: 190
10:18:52.783,N/A,Unknown,RX,blink: 191
10:18:53.785,N/A,Unknown,RX,blink: 192
10:18:54.788,N/A,Unknown,RX,blink: 193
10:18:55.790,N/A,Unknown,RX,blink: 194
10:18:56.793,N/A,Unknown,RX,blink: 195
10:18:57.795,N/A,Unknown,RX,blink: 196
10:18:58.798,N/A,Unknown,RX,blink: 197
10:18:59.800,N/A,Unknown,RX,blink: 198
10:19:00.803,N/A,Unknown,RX,blink: 199
10:19:01.805,N/A,Unknown,RX,blink: 200
10:19:02.808,N/A,Unknown,RX,blink: 201
10:19:03.810,N/A,Unknown,RX,blink: 202
10:19:04.813,N/A,Unknown,RX,blink: 203
10:19:05.815,N/A,Unknown,RX,blink: 204
10:19:06.818,N/A,Unknown,RX,blink: 205
10:19:07.820,N/A,Unknown,RX,blink: 206
10:19:08.823,N/A,Unknown,RX,blink: 207
10:19:09.825,N/A,Unknown,RX,blink: 208
10:19:10.828,N/A,Unknown,RX,blink: 209
10:19:11.831,N/A,Unknown,RX,blink: 210
10:19:12.833,N/A,Unknown,RX,blink: 211
10:19:13.835,N/A,Unknown,RX,blink: 212
10:19:14.838,N/A,Unknown,RX,blink: 213
10:19:15.841,N/A,Unknown,RX,blink: 214
10:19:16.843,N/A,Unknown,RX,blink: 215
10:19:17.845,N/A,Unknown,RX,blink: 216
10:19:18.848,N/A,Unknown,RX,blink: 217
10:19:19.851,N/A,Unknown,RX,blink: 218
10:19:20.853,N/A,Unknown,RX,blink: 219
10:19:21.856,N/A,Unknown,RX,blink: 220
10:19:22.858,N/A,Unknown,RX,blink: 221
10:19:23.861,N/A,Unknown,RX,blink: 222
10:19:24.863,N/A,Unknown,RX,blink: 223
10:19:25.866,N/A,Unknown,RX,blink: 224
10:19:26.868,N/A,Unknown,RX,blink: 225
10:19:27.871,N/A,Unknown,RX,blink: 226
10:19:28.873,N/A,Unknown,RX,blink: 227
10:19:29.876,N/A,Unknown,RX,blink: 228
10:19:30.878,N/A,Unknown,RX,blink: 229
10:19:31.881,N/A,Unknown,RX,blink: 230
10:19:32.884,N/A,Unknown,RX,blink: 231
10:19:33.886,N/A,Unknown,RX,blink: 232
10:19:34.889,N/A,Unknown,RX,blink: 233
10:19:35.891,N/A,Unknown,RX,blink: 234
10:19:36.893,N/A,Unknown,RX,blink: 235
10:19:37.896,N/A,Unknown,RX,blink: 236
10:19:38.899,N/A,Unknown,RX,blink: 237
10:19:39.901,N/A,Unknown,RX,blink: 238
10:19:40.903,N/A,Unknown,RX,blink: 239
10:19:41.906,N/A,Unknown,RX,blink: 240
10:19:42.909,N/A,Unknown,RX,blink: 241
10:19:43.911,N/A,Unknown,RX,blink: 242
10:19:44.914,N/A,Unknown,RX,blink: 243
10:19:45.916,N/A,Unknown,RX,blink: 244
10:19:46.919,N/A,Unknown,RX,blink: 245
10:19:47.921,N/A,Unknown,RX,blink: 246
10:19:48.924,N/A,Unknown,RX,blink: 247
10:19:49.926,N/A,Unknown,RX,blink: 248
10:19:50.929,N/A,Unknown,RX,blink: 249
10:19:51.931,N/A,Unknown,RX,blink: 250
10:19:52.934,N/A,Unknown,RX,blink: 251
10:19:53.936,N/A,Unknown,RX,blink: 252
10:19:54.939,N/A,Unknown,RX,blink: 253
10:19:55.941,N/A,Unknown,RX,blink: 254
10:19:56.944,N/A,Unknown,RX,blink: 255
10:19:57.946,N/A,Unknown,RX,blink: 256
10:19:58.949,N/A,Unknown,RX,blink: 257
10:19:59.952,N/A,Unknown,RX,blink: 258
10:20:00.954,N/A,Unknown,RX,blink: 259
10:20:01.957,N/A,Unknown,RX,blink: 260
10:20:02.959,N/A,Unknown,RX,blink: 261
10:20:03.961,N/A,Unknown,RX,blink: 262
10:20:04.964,N/A,Unknown,RX,blink: 263
10:20:05.967,N/A,Unknown,RX,blink: 264
10:20:06.969,N/A,Unknown,RX,blink: 265
10:20:07.972,N/A,Unknown,RX,blink: 266
10:20:08.974,N/A,Unknown,RX,blink: 267
10:20:09.977,N/A,Unknown,RX,blink: 268
10:20:10.979,N/A,Unknown,RX,blink: 269
10:20:11.982,N/A,Unknown,RX,blink: 270
10:20:12.984,N/A,Unknown,RX,blink: 271
10:20:13.987,N/A,Unknown,RX,blink: 272
10:20:14.989,N/A,Unknown,RX,blink: 273
10:20:15.992,N/A,Unknown,RX,blink: 274
10:20:16.994,N/A,Unknown,RX,blink: 275
10:20:17.997,N/A,Unknown,RX,blink: 276
10:20:18.999,N/A,Unknown,RX,blink: 277
10:20:20.002,N/A,Unknown,RX,blink: 278
10:20:21.004,N/A,Unknown,RX,blink: 279
10:20:22.007,N/A,Unknown,RX,blink: 280
10:20:23.009,N/A,Unknown,RX,blink: 281
10:20:24.012,N/A,Unknown,RX,blink: 282
10:20:25.015,N/A,Unknown,RX,blink: 283
10:20:26.017,N/A,Unknown,RX,blink: 284
10:20:27.020,N/A,Unknown,RX,blink: 285
10:20:28.022,N/A,Unknown,RX,blink: 286
10:20:29.025,N/A,Unknown,RX,blink: 287
10:20:30.027,N/A,Unknown,RX,blink: 288
10:20:31.030,N/A,Unknown,RX,blink: 289
10:20:32.032,N/A,Unknown,RX,blink: 290
10:20:33.035,N/A,Unknown,RX,blink: 291
10:20:34.037,N/A,Unknown,RX,blink: 292
10:20:35.040,N/A,Unknown,RX,blink: 293
10:20:36.043,N/A,Unknown,RX,blink: 294
10:20:37.045,N/A,Unknown,RX,blink: 295
10:20:38.047,N/A,Unknown,RX,blink: 296
10:20:39.050,N/A,Unknown,RX,blink: 297
10:20:40.052,N/A,Unknown,RX,blink: 298
10:20:41.055,N/A,Unknown,RX,blink: 299
10:20:42.057,N/A,Unknown,RX,blink: 300
10:20:43.060,N/A,Unknown,RX,blink: 301
10:20:44.062,N/A,Unknown,RX,blink: 302
10:20:45.065,N/A,Unknown,RX,blink: 303
10:20:46.067,N/A,Unknown,RX,blink: 304
10:20:47.070,N/A,Unknown,RX,blink: 305
10:20:48.073,N/A,Unknown,RX,blink: 306
10:20:49.075,N/A,Unknown,RX,blink: 307
10:20:50.077,N/A,Unknown,RX,blink: 308
10:20:51.080,N/A,Unknown,RX,blink: 309
10:20:52.083,N/A,Unknown,RX,blink: 310
10:20:53.085,N/A,Unknown,RX,blink: 311
10:20:54.088,N/A,Unknown,RX,blink: 312
10:20:55.090,N/A,Unknown,RX,blink: 313
10:20:56.093,N/A,Unknown,RX,blink: 314
10:20:57.095,N/A,Unknown,RX,blink: 315
10:20:58.098,N/A,Unknown,RX,blink: 316
10:20:59.100,N/A,Unknown,RX,blink: 317
10:21:00.103,N/A,Unknown,RX,blink: 318
10:21:01.105,N/A,Unknown,RX,blink: 319
10:21:02.108,N/A,Unknown,RX,blink: 320
10:21:03.111,N/A,Unknown,RX,blink: 321
10:21:04.113,N/A,Unknown,RX,blink: 322
10:21:05.115,N/A,Unknown,RX,blink: 323
10:21:06.118,N/A,Unknown,RX,blink: 324
10:21:07.120,N/A,Unknown,RX,blink: 325
10:21:08.123,N/A,Unknown,RX,blink: 326
10:21:09.125,N/A,Unknown,RX,blink: 327
10:21:10.128,N/A,Unknown,RX,blink: 328
10:21:11.130,N/A,Unknown,RX,blink: 329
10:21:12.133,N/A,Unknown,RX,blink: 330
10:21:13.136,N/A,Unknown,RX,blink: 331
10:21:14.138,N/A,Unknown,RX,blink: 332
10:21:15.141,N/A,Unknown,RX,blink: 333
10:21:16.143,N/A,Unknown,RX,blink: 334
10:21:17.146,N/A,Unknown,RX,blink: 335
10:21:18.148,N/A,Unknown,RX,blink: 336
10:21:19.151,N/A,Unknown,RX,blink: 337
10:21:20.153,N/A,Unknown,RX,blink: 338
10:21:21.156,N/A,Unknown,RX,blink: 339
10:21:22.158,N/A,Unknown,RX,blink: 340
10:21:23.161,N/A,Unknown,RX,blink: 341
10:21:24.163,N/A,Unknown,RX,blink: 342
10:21:25.166,N/A,Unknown,RX,blink: 343
10:21:26.168,N/A,Unknown,RX,blink: 344
10:21:27.171,N/A,Unknown,RX,blink: 345
10:21:28.173,N/A,Unknown,RX,blink: 346
10:21:29.176,N/A,Unknown,RX,blink: 347
10:21:30.178,N/A,Unknown,RX,blink: 348
10:21:31.181,N/A,Unknown,RX,blink: 349
10:21:32.184,N/A,Unknown,RX,blink: 350
10:21:33.186,N/A,Unknown,RX,blink: 351
10:21:34.189,N/A,Unknown,RX,blink: 352
10:21:35.191,N/A,Unknown,RX,blink: 353
10:21:36.194,N/A,Unknown,RX,blink: 354
10:21:37.196,N/A,Unknown,RX,blink: 355
10:21:38.199,N/A,Unknown,RX,blink: 356
10:21:39.202,N/A,Unknown,RX,blink: 357
10:21:40.204,N/A,Unknown,RX,blink: 358
10:21:41.206,N/A,Unknown,RX,blink: 359
10:21:42.209,N/A,Unknown,RX,blink: 360
10:21:43.211,N/A,Unknown,RX,blink: 361
10:21:44.214,N/A,Unknown,RX,blink: 362
10:21:45.216,N/A,Unknown,RX,blink: 363
10:21:46.219,N/A,Unknown,RX,blink: 364
10:21:47.221,N/A,Unknown,RX,blink: 365
10:21:48.224,N/A,Unknown,RX,blink: 366
10:21:49.226,N/A,Unknown,RX,blink: 367
10:21:50.229,N/A,Unknown,RX,blink: 368
10:21:51.231,N/A,Unknown,RX,blink: 369
10:21:52.234,N/A,Unknown,RX,blink: 370
10:21:53.236,N/A,Unknown,RX,blink: 371
10:21:54.239,N/A,Unknown,RX,blink: 372
10:21:55.242,N/A,Unknown,RX,blink: 373
10:21:56.244,N/A,Unknown,RX,blink: 374
10:21:57.247,N/A,Unknown,RX,blink: 375
10:21:58.249,N/A,Unknown,RX,blink: 376
10:21:59.252,N/A,Unknown,RX,blink: 377
10:22:00.254,N/A,Unknown,RX,blink: 378
10:22:01.257,N/A,Unknown,RX,blink: 379
10:22:02.259,N/A,Unknown,RX,blink: 380
10:22:03.262,N/A,Unknown,RX,blink: 381
10:22:04.264,N/A,Unknown,RX,blink: 382
10:22:05.267,N/A,Unknown,RX,blink: 383
10:22:06.269,N/A,Unknown,RX,blink: 384
10:22:07.272,N/A,Unknown,RX,blink: 385
10:22:08.274,N/A,Unknown,RX,blink: 386
10:22:09.277,N/A,Unknown,RX,blink: 387
10:22:10.279,N/A,Unknown,RX,blink: 388
10:22:11.282,N/A,Unknown,RX,blink: 389
10:22:12.285,N/A,Unknown,RX,blink: 390
10:22:13.287,N/A,Unknown,RX,blink: 391
10:22:14.289,N/A,Unknown,RX,blink: 392
10:22:15.292,N/A,Unknown,RX,blink: 393
10:22:16.295,N/A,Unknown,RX,blink: 394
10:22:17.297,N/A,Unknown,RX,blink: 395
10:22:18.299,N/A,Unknown,RX,blink: 396
10:22:19.302,N/A,Unknown,RX,blink: 397
10:22:20.305,N/A,Unknown,RX,blink: 398
10:22:21.307,N/A,Unknown,RX,blink: 399
10:22:22.310,N/A,Unknown,RX,blink: 400
10:22:23.312,N/A,Unknown,RX,blink: 401
10:22:24.315,N/A,Unknown,RX,blink: 402
10:22:25.317,N/A,Unknown,RX,blink: 403
10:22:26.320,N/A,Unknown,RX,blink: 404
10:22:27.322,N/A,Unknown,RX,blink: 405
10:22:28.325,N/A,Unknown,RX,blink: 406
10:22:29.327,N/A,Unknown,RX,blink: 407
10:22:30.330,N/A,Unknown,RX,blink: 408
10:22:31.332,N/A,Unknown,RX,blink: 409
10:22:32.335,N/A,Unknown,RX,blink: 410
10:22:33.337,N/A,Unknown,RX,blink: 411
10:22:34.340,N/A,Unknown,RX,blink: 412
10:22:35.342,N/A,Unknown,RX,blink: 413
10:22:36.345,N/A,Unknown,RX,blink: 414
10:22:37.347,N/A,Unknown,RX,blink: 415
10:22:38.350,N/A,Unknown,RX,blink: 416
10:22:39.352,N/A,Unknown,RX,blink: 417
10:22:40.355,N/A,Unknown,RX,blink: 418
10:22:41.358,N/A,Unknown,RX,blink: 419
10:22:42.360,N/A,Unknown,RX,blink: 420
10:22:43.363,N/A,Unknown,RX,blink: 421
10:22:44.365,N/A,Unknown,RX,blink: 422
10:22:45.368,N/A,Unknown,RX,blink: 423
10:22:46.370,N/A,Unknown,RX,blink: 424
10:22:47.373,N/A,Unknown,RX,blink: 425
10:22:48.375,N/A,Unknown,RX,blink: 426
10:22:49.378,N/A,Unknown,RX,blink: 427
10:22:50.380,N/A,Unknown,RX,blink: 428
10:22:51.383,N/A,Unknown,RX,blink: 429
10:22:52.385,N/A,Unknown,RX,blink: 430
10:22:53.388,N/A,Unknown,RX,blink: 431
10:22:54.390,N/A,Unknown,RX,blink: 432
10:22:55.393,N/A,Unknown,RX,blink: 433
10:22:56.395,N/A,Unknown,RX,blink: 434
10:22:57.398,N/A,Unknown,RX,blink: 435
10:22:58.401,N/A,Unknown,RX,blink: 436
10:22:59.403,N/A,Unknown,RX,blink: 437
10:23:00.406,N/A,Unknown,RX,blink: 438
10:23:01.408,N/A,Unknown,RX,blink: 439
10:23:02.411,N/A,Unknown,RX,blink: 440
10:23:03.413,N/A,Unknown,RX,blink: 441
10:23:04.416,N/A,Unknown,RX,blink: 442
10:23:05.418,N/A,Unknown,RX,blink: 443
10:23:06.421,N/A,Unknown,RX,blink: 444
10:23:07.423,N/A,Unknown,RX,blink: 445
10:23:08.431,N/A,Unknown,RX,blink: 446
10:23:09.428,N/A,Unknown,RX,blink: 447
10:23:10.431,N/A,Unknown,RX,blink: 448
10:23:11.433,N/A,Unknown,RX,blink: 449
10:23:12.436,N/A,Unknown,RX,blink: 450
10:23:13.438,N/A,Unknown,RX,blink: 451
10:23:14.441,N/A,Unknown,RX,blink: 452
10:23:15.443,N/A,Unknown,RX,blink: 453
10:23:16.446,N/A,Unknown,RX,blink: 454
10:23:17.448,N/A,Unknown,RX,blink: 455
10:23:18.451,N/A,Unknown,RX,blink: 456
10:23:19.453,N/A,Unknown,RX,blink: 457
10:23:20.456,N/A,Unknown,RX,blink: 458
10:23:21.458,N/A,Unknown,RX,blink: 459
10:23:22.461,N/A,Unknown,RX,blink: 460
10:23:23.464,N/A,Unknown,RX,blink: 461
10:23:24.466,N/A,Unknown,RX,blink: 462
10:23:25.468,N/A,Unknown,RX,blink: 463
10:23:26.471,N/A,Unknown,RX,blink: 464
10:23:27.474,N/A,Unknown,RX,blink: 465
10:23:28.476,N/A,Unknown,RX,blink: 466
10:23:29.479,N/A,Unknown,RX,blink: 467
10:23:30.481,N/A,Unknown,RX,blink: 468
10:23:31.484,N/A,Unknown,RX,blink: 469
10:23:32.486,N/A,Unknown,RX,blink: 470
10:23:33.489,N/A,Unknown,RX,blink: 471
10:23:34.491,N/A,Unknown,RX,blink: 472
10:23:35.494,N/A,Unknown,RX,blink: 473
10:23:36.496,N/A,Unknown,RX,blink: 474
10:23:37.499,N/A,Unknown,RX,blink: 475
10:23:38.501,N/A,Unknown,RX,blink: 476
10:23:39.504,N/A,Unknown,RX,blink: 477
10:23:40.507,N/A,Unknown,RX,blink: 478
10:23:41.509,N/A,Unknown,RX,blink: 479
10:23:42.512,N/A,Unknown,RX,blink: 480
10:23:43.514,N/A,Unknown,RX,blink: 481
10:23:44.516,N/A,Unknown,RX,blink: 482
10:23:45.519,N/A,Unknown,RX,blink: 483
10:23:46.522,N/A,Unknown,RX,blink: 484
10:23:47.524,N/A,Unknown,RX,blink: 485
10:23:48.527,N/A,Unknown,RX,blink: 486
10:23:49.529,N/A,Unknown,RX,blink: 487
10:23:50.532,N/A,Unknown,RX,blink: 488
10:23:51.534,N/A,Unknown,RX,blink: 489
10:23:52.537,N/A,Unknown,RX,blink: 490
10:23:53.539,N/A,Unknown,RX,blink: 491
10:23:54.542,N/A,Unknown,RX,blink: 492
10:23:55.544,N/A,Unknown,RX,blink: 493
10:23:56.547,N/A,Unknown,RX,blink: 494
10:23:57.549,N/A,Unknown,RX,blink: 495
10:23:58.552,N/A,Unknown,RX,blink: 496
10:23:59.554,N/A,Unknown,RX,blink: 497
10:24:00.557,N/A,Unknown,RX,blink: 498
10:24:01.559,N/A,Unknown,RX,blink: 499
10:24:02.562,N/A,Unknown,RX,blink: 500
10:24:03.564,N/A,Unknown,RX,blink: 501
10:24:04.567,N/A,Unknown,RX,blink: 502
10:24:05.569,N/A,Unknown,RX,blink: 503
10:24:06.572,N/A,Unknown,RX,blink: 504
10:24:07.575,N/A,Unknown,RX,blink: 505
10:24:08.577,N/A,Unknown,RX,blink: 506
10:24:09.580,N/A,Unknown,RX,blink: 507
10:24:10.582,N/A,Unknown,RX,blink: 508
10:24:11.585,N/A,Unknown,RX,blink: 509
10:24:12.587,N/A,Unknown,RX,blink: 510
10:24:13.590,N/A,Unknown,RX,blink: 511
10:24:14.592,N/A,Unknown,RX,blink: 512
10:24:15.595,N/A,Unknown,RX,blink: 513
10:24:16.597,N/A,Unknown,RX,blink: 514
10:24:17.600,N/A,Unknown,RX,blink: 515
10:24:18.602,N/A,Unknown,RX,blink: 516
10:24:19.605,N/A,Unknown,RX,blink: 517
10:24:20.607,N/A,Unknown,RX,blink: 518
10:24:21.610,N/A,Unknown,RX,blink: 519
10:24:22.612,N/A,Unknown,RX,blink: 520
10:24:23.615,N/A,Unknown,RX,blink: 521
10:24:24.617,N/A,Unknown,RX,blink: 522
10:24:25.620,N/A,Unknown,RX,blink: 523
10:24:26.623,N/A,Unknown,RX,blink: 524
10:24:27.625,N/A,Unknown,RX,blink: 525
10:24:28.628,N/A,Unknown,RX,blink: 526
10:24:29.630,N/A,Unknown,RX,blink: 527
10:24:30.633,N/A,Unknown,RX,blink: 528
10:24:31.635,N/A,Unknown,RX,blink: 529
10:24:32.638,N/A,Unknown,RX,blink: 530
10:24:33.640,N/A,Unknown,RX,blink: 531
10:24:34.643,N/A,Unknown,RX,blink: 532
10:24:35.645,N/A,Unknown,RX,blink: 533
