Waktu PC,Waktu MCU (ms),Perangkat,Jenis Komunikasi,Pesan
14:16:23.064,N/A,Unknown,RX,RT sent
14:16:23.065,N/A,Unknown,RX,RT sent
14:16:23.066,N/A,Unknown,RX,RT sent
14:16:23.068,N/A,Unknown,RX,RT sent
14:16:23.070,N/A,Unknown,RX,RT sent
14:16:23.071,N/A,Unknown,RX,RT sent
14:16:23.073,N/A,Unknown,RX,RT sent
14:16:23.074,N/A,Unknown,RX,RT sent
14:16:23.076,N/A,Unknown,RX,RT sent
14:16:23.077,N/A,Unknown,RX,RT sent
14:16:23.078,N/A,Unknown,RX,RT sent
14:16:23.080,N/A,Unknown,RX,RT sent
14:16:23.081,N/A,Unknown,RX,RT sent
14:16:23.082,N/A,Unknown,RX,RT sent
14:16:23.084,N/A,Unknown,RX,ets Jul 29 2019 12:21:46
14:16:23.087,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.088,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.090,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.091,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.093,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.095,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.096,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.098,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.100,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.102,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.104,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.106,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.108,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.110,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.111,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.113,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.115,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.117,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.119,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.121,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.122,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.124,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.125,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.127,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.128,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.130,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.131,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.133,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.136,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.138,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.139,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.141,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.143,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.144,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.146,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.147,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.149,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.151,N/A,Unknown,RX,rst:ets Jul 29 2019 12:21:46
14:16:23.153,N/A,Unknown,RX,"rst:ets Jul 29 2_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
14:16:23.155,N/A,Unknown,RX,"configsip: 0, SPIWP:0xee"
14:16:23.158,N/A,Unknown,RX,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
14:16:23.159,N/A,Unknown,RX,"mode:DIO, clock div:2"
14:16:23.161,N/A,Unknown,RX,"load:0x3fff0030,len:1184"
14:16:23.162,N/A,Unknown,RX,"load:0x40078000,len:13232"
14:16:23.164,N/A,Unknown,RX,"load:0x40080400,len:3028"
14:16:23.166,N/A,Unknown,RX,entry 0x400805e4
14:16:23.963,503,ESP32,RX,UART sent
14:16:24.068,N/A,Unknown,RX,[INFO] Gamepad Controller Diinisialisasi. Menunggu koneksi PS3 di MAC: 00:70:07:26:53:2E
14:16:24.462,1000,ESP32,RX,Loop rate core1: 129 Hz
14:16:24.468,1007,ESP32,RX,UART sent
14:16:24.972,1511,ESP32,RX,UART sent
14:16:25.463,2001,ESP32,RX,Loop rate core1: 143 Hz
14:16:25.465,2001,ESP32,RX,core 1 is alive
14:16:25.472,2012,ESP32,RX,core 0 is alive
14:16:25.477,2016,ESP32,RX,UART sent
14:16:25.981,2520,ESP32,RX,UART sent
14:16:25.994,2534,ESP32,RX, ms
14:16:26.466,3004,ESP32,RX,Loop rate core1: 143 Hz
14:16:26.486,3025,ESP32,RX,UART sent
14:16:26.499,3039,ESP32,RX, ms
14:16:26.991,3530,ESP32,RX,UART sent
14:16:27.004,3544,ESP32,RX, ms
14:16:27.469,4007,ESP32,RX,Loop rate core1: 143 Hz
14:16:27.471,4007,ESP32,RX,core 1 is alive
14:16:27.483,4022,ESP32,RX,core 0 is alive
14:16:27.497,4036,ESP32,RX,UART sent
14:16:28.001,4540,ESP32,RX,UART sent
14:16:28.471,5009,ESP32,RX,Loop rate core1: 143 Hz
14:16:28.505,5044,ESP32,RX,UART sent
14:16:29.009,5548,ESP32,RX,UART sent
14:16:29.472,6010,ESP32,RX,Loop rate core1: 143 Hz
14:16:29.474,6010,ESP32,RX,core 1 is alive
14:16:29.492,6032,ESP32,RX,core 0 is alive
14:16:29.514,6053,ESP32,RX,UART sent
14:16:30.017,6557,ESP32,RX,UART sent
14:16:30.475,7013,ESP32,RX,Loop rate core1: 143 Hz
14:16:30.522,7062,ESP32,RX,UART sent
14:16:31.027,7566,ESP32,RX,UART sent
14:16:31.476,8014,ESP32,RX,Loop rate core1: 143 Hz
14:16:31.478,8014,ESP32,RX,core 1 is alive
14:16:31.502,8042,ESP32,RX,core 0 is alive
14:16:31.531,8071,ESP32,RX,UART sent
14:16:32.035,8575,ESP32,RX,UART sent
14:16:32.478,9016,ESP32,RX,Loop rate core1: 143 Hz
14:16:32.540,9079,ESP32,RX,UART sent
14:16:33.043,9583,ESP32,RX,UART sent
14:16:33.479,10017,ESP32,RX,Loop rate core1: 143 Hz
14:16:33.481,10017,ESP32,RX,core 1 is alive
14:16:33.512,10052,ESP32,RX,core 0 is alive
14:16:33.549,10088,ESP32,RX,UART sent
14:16:34.053,10592,ESP32,RX,UART sent
14:16:34.481,11019,ESP32,RX,Loop rate core1: 143 Hz
14:16:34.557,11096,ESP32,RX,UART sent
14:16:35.061,11600,ESP32,RX,UART sent
14:16:35.482,12020,ESP32,RX,Loop rate core1: 143 Hz
14:16:35.484,12020,ESP32,RX,core 1 is alive
14:16:35.523,12062,ESP32,RX,core 0 is alive
14:16:35.566,12105,ESP32,RX,UART sent
14:16:36.070,12609,ESP32,RX,UART sent
